Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
506109,Genesys International Corporation Ltd,GENESYS,GENESYS INTERNATIONAL CORPORATION Ltd,Active,B ,5.0,INE727B01026,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506120,Alna Trading & Exports Ltd,ALNATRD,ALNA TRADING & EXPORTS Ltd,Active,P ,10.0,INE07I701011,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506122,Kairosoft AI Solutions Limited,VOLKAI,Kairosoft AI Solutions Ltd,Active,XT,10.0,INE820M01018,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506128,Parnax Lab Limited,PARNAXLAB,PARNAX LAB Ltd,Active,XT,10.0,INE383L01019,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506134,GOURMET GATEWAY INDIA LIMITED,GOURMET,Gourmet Gateway India Ltd,Active,XT,1.0,INE512D01028,Restaurants,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Restaurants,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506146,Visagar Polytex Ltd,VIVIDHA,VISAGAR POLYTEX Ltd,Active,B ,1.0,INE370E01029,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506161,Ishwarshakti Holdings & Traders Ltd,ISHWATR,ISHWARSHAKTI HOLDINGS & TRADERS Ltd,Active,XT,10.0,INE073I01012,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506162,Terraform Magnum Limited,TERRAFORM,TERRAFORM MAGNUM Ltd,Active,P ,10.0,INE122V01010,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506166,Apis India Ltd,APIS,APIS INDIA Ltd,Active,XT,10.0,INE070K01014,Other Food Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Other Food Products,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506178,Velox Shipping and Logistics Limited,VELOX,Velox Shipping and Logistics Ltd,Active,XT,10.0,INE092P01017,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506180,EMERGENT INDUSTRIAL SOLUTIONS LIMITED,EMERGENT,Emergent Industrial Solutions Ltd,Active,XT,10.0,INE668L01013,Trading - Metals,Equity,Commodities,Metals & Mining,Metals & Minerals Trading,Trading - Metals,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506184,Kanani Industries Ltd,KANANIIND,KANANI INDUSTRIES Ltd,Active,B ,1.0,INE879E01037,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506190,Sarvamangal Mercantile Co. Ltd,ZSARVAMA,SARVAMANGAL MERCANTILE CO.Ltd,Active,XT,10.0,INE978L01016,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506194,Arihant Superstructures Limited,ARIHANTSUP,Arihant Superstructures Limited,Active,B ,10.0,INE643K01018,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506196,Viksit Engineering Ltd,VIKSHEN,VIKSIT ENGINEERING Ltd,Active,XT,10.0,INE965V01012,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506197,Bliss GVS Pharma Limited,BLISSGVS,BLISS GVS PHARMA Ltd,Active,B ,1.0,INE416D01022,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506222,Styrenix Performance Materials Limited,STYRENIX,Styrenix Performance Materials Ltd,Active,B ,10.0,INE189B01011,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506235,Alembic  Ltd,ALEMBICLTD,ALEMBIC Ltd,Active,B ,2.0,INE426A01027,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506248,Amines & Plasticizers Ltd,AMNPLST,AMINES & PLASTICIZERS Ltd,Active,B ,2.0,INE275D01022,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506260,Anuh Pharma Ltd,ANUHPHR,ANUH PHARMA Ltd,Active,B ,5.0,INE489G01022,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506261,MODISON LIMITED,MODISONLTD,Modison Ltd-$,Active,B ,1.0,INE737D01021,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506285,Bayer CropScience Limited.,BAYERCROP,BAYER CROPSCIENCE Ltd,Active,A ,10.0,INE462A01022,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506365,Chemo Pharma Laboratories Ltd,CHEMOPH,CHEMO PHARMA LABORATORIES Ltd,Active,XT,10.0,INE320M01019,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
506390,Heubach Colorants India Limited,HEUBACHIND,Heubach Colorants India Ltd,Active,B ,10.0,INE492A01029,Dyes And Pigments,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Dyes And Pigments,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506395,Coromandel International Limited,COROMANDEL,COROMANDEL INTERNATIONAL Ltd,Active,A ,1.0,INE169A01031,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506401,Deepak Nitrite Limited,DEEPAKNTR,DEEPAK NITRITE Ltd-$,Active,A ,2.0,INE288B01029,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506405,DMCC SPECIALITY CHEMICALS LIMITED,DMCC,DMCC Speciality Chemicals Ltd,Active,T ,10.0,INE505A01010,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506414,FERMENTA BIOTECH LIMITED,FERMENTA,Fermenta Biotech Ltd,Active,X ,5.0,INE225B01021,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506480,GOCL Corporation Limited,GOCLCORP,GOCL Corporation Ltd-$,Active,B ,2.0,INE077F01035,Explosives,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Explosives,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506520,Jayshree Chemicals Ltd,JAYCH,JAYSHREE CHEMICALS Ltd,Active,X ,10.0,INE693E01016,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506525,Kanoria Chemicals & Industries Ltd,KANORICHEM,KANORIA CHEMICALS & INDUSTRIES Ltd,Active,B ,5.0,INE138C01024,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506528,Keltech Energies Ltd,KELENRG,KELTECH ENERGIES Ltd,Active,X ,10.0,INE881E01017,Explosives,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Explosives,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506530,Kemp & Company Limited,KEMP,KEMP & COMPANY Ltd,Active,X ,10.0,INE060E01018,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506532,Nitta Gelatin India Ltd,NITTAGELA,NITTA GELATIN INDIA Ltd-$,Active,X ,10.0,INE265B01019,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506543,M.P. Agro Industries Ltd,MPAGI,M.P.AGRO INDUSTRIES Ltd,Active,X ,10.0,INE468C01017,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506579,Oriental Carbon & Chemicals Ltd,OCCL,ORIENTAL CARBON & CHEMICALS Ltd-$,Active,B ,10.0,INE321D01016,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506590,PCBL Chemical Limited,PCBL,PCBL Chemical Ltd,Active,A ,1.0,INE602A01031,Carbon Black,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Carbon Black,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506597,Amal Ltd,AMAL,AMAL Ltd,Active,XT,10.0,INE841D01013,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506605,Polychem Ltd,POLYCHEM,POLYCHEM Ltd,Active,X ,10.0,INE752B01024,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506618,Punjab Chemicals and Crop Protection Ltd,PUNJABCHEM,PUNJAB CHEMICALS AND CROP PROTECTION Ltd-$,Active,B ,10.0,INE277B01014,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506640,Gujchem Distillers India Ltd,GUJCMDS,GUJCHEM DISTILLERS INDIA Ltd,Active,XT,1.0,INE218N01021,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506642,Sadhana Nitrochem Ltd,SADHNANIQ,SADHANA NITROCHEM Ltd,Active,T ,1.0,INE888C01040,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506655,Sudarshan Chemical Indus. Ltd,SUDARSCHEM,SUDARSHAN CHEMICAL INDUSTRIES Ltd,Active,A ,2.0,INE659A01023,Dyes And Pigments,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Dyes And Pigments,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506680,Tecil Chemicals & Hydro Power Limit,TECILCHEM,TECIL CHEMICALS & HYDRO POWER Ltd,Active,B ,10.0,INE014B01011,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506685,Ultramarine & Pigments Ltd,ULTRAMAR,ULTRAMARINE & PIGMENTS Ltd-$,Active,B ,2.0,INE405A01021,Dyes And Pigments,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Dyes And Pigments,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506687,Transpek Industry Ltd,TRANSPEK,TRANSPEK INDUSTRY Ltd-$,Active,X ,10.0,INE687A01016,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506690,Unichem Laboratories Ltd,UNICHEMLAB,UNICHEM LABORATORIES Ltd,Active,B ,2.0,INE351A01035,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506734,Mysore Petro Chemicals Ltd,MYSORPETRO,MYSORE PETRO CHEMICALS Ltd-$,Active,X ,10.0,INE741A01011,Trading - Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Trading - Chemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506767,Alkyl Amines Chemicals Ltd,ALKYLAMINE,ALKYL AMINES CHEMICALS Ltd-$,Active,A ,2.0,INE150B01039,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506808,TUTICORIN ALKALI CHEMICALS AND FERTILIZERS LIMITED,TUTIALKA,Tuticorin Alkali Chemicals And Fertilizers Ltd,Active,B ,10.0,INE400A01014,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506820,AstraZeneca Pharma India Ltd,ASTRAZEN,ASTRAZENECA PHARMA INDIA Ltd,Active,A ,2.0,INE203A01020,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506852,Primo Chemicals Limited,PRIMO,Primo Chemicals Ltd,Active,X ,2.0,INE607A01022,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
506854,TANFAC Industries Ltd,TANFACIND,TANFAC INDUSTRIES Ltd-$,Active,B ,10.0,INE639B01015,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
